time[s], wr_x[mm], wr_y[mm] 
8.6869,-418.0920,57.7068
8.6971,-418.8695,59.7589
8.7068,-419.7147,61.9120
8.7170,-420.5190,64.2102
8.7268,-421.1769,66.5576
8.7372,-422.0868,68.8109
8.7468,-422.9977,71.0264
8.7571,-423.5621,73.4391
8.7809,-424.3461,75.8089
8.7819,-425.2186,77.9627
8.7869,-425.8360,80.2791
8.8123,-426.6383,82.6397
8.8131,-427.5331,84.8450
8.8171,-428.1574,87.1232
8.8270,-428.8781,89.5794
8.8436,-429.7665,91.9616
8.8469,-430.4914,94.2395
8.8581,-431.2341,96.4714
8.8747,-432.0977,98.7218
8.8770,-432.7589,101.0834
8.8869,-433.3775,103.4128
8.9063,-434.1652,105.6238
8.9070,-434.8987,107.9215
8.9176,-435.3674,110.4471
8.9376,-436.0605,112.9854
8.9384,-436.8430,115.3181
8.9468,-437.5425,117.5356
8.9689,-438.3158,119.7959
8.9697,-438.9828,122.0594
8.9769,-439.4354,124.3545
8.9999,-440.0910,126.6446
9.0009,-440.7840,129.0099
9.0070,-441.2570,131.5204
9.0169,-441.9401,133.9376
9.0268,-442.7594,136.2409
9.0371,-443.2836,138.6479
9.0470,-443.8878,140.9790
9.0570,-444.6930,143.1342
9.0668,-445.3188,145.4140
9.0772,-445.7657,147.7912
9.0868,-446.3959,150.0551
9.0972,-446.9466,152.3243
9.1067,-447.3883,154.6433
9.1172,-447.9924,156.9627
9.1414,-448.5624,159.3022
9.1423,-449.0021,161.6614
9.1468,-449.6316,163.9748
9.1570,-450.3260,166.3800
9.1668,-450.9056,168.8358
9.1770,-451.4455,171.2753
9.1868,-452.0542,173.6659
9.1970,-452.6886,176.1605
9.2068,-453.2057,178.6477
9.2170,-453.7635,181.0604
9.2269,-454.2720,183.4647
9.2371,-454.6998,185.9582
9.2470,-455.2710,188.3803
9.2570,-455.8941,190.8337
9.2668,-456.3265,193.2714
9.2770,-456.8591,195.6780
9.3017,-457.3428,198.1570
9.3026,-457.6880,200.5872
9.3068,-458.0538,202.9445
9.3170,-458.4585,205.4119
9.3321,-458.7722,207.8135
9.3370,-459.1372,210.1083
9.3474,-459.4388,212.5373
9.3570,-459.7561,215.0035
9.3747,-460.2285,217.3888
9.3772,-460.5938,219.9019
9.3869,-460.8152,222.4858
9.4062,-461.1849,224.9847
9.4070,-461.7334,227.4391
9.4170,-462.0709,229.9687
9.4373,-462.3064,232.4166
9.4382,-462.7311,234.8036
9.4468,-463.1367,237.1624
9.4689,-463.3953,239.4874
9.4696,-463.5034,241.9046
9.4770,-463.6998,244.3023
9.5000,-464.0868,246.5783
9.5009,-464.2728,249.0234
9.5068,-464.2736,251.6118
9.5314,-464.3744,254.0901
9.5321,-464.6410,256.5285
9.5370,-464.7892,259.0650
9.5627,-464.9068,261.4916
9.5637,-465.0824,263.8376
9.5669,-465.3098,266.2724
9.5770,-465.5299,268.6532
9.5937,-465.6851,271.0083
9.5970,-465.7789,273.3592
9.6068,-466.0488,275.5846
9.6253,-466.2797,277.7722
9.6267,-466.2878,280.2626
9.6372,-466.4115,282.7901
9.6565,-466.6415,285.1482
9.6574,-466.7744,287.6313
9.6675,-466.7202,290.1805
9.6877,-466.8250,292.5378
9.6884,-466.9536,294.8654
9.6970,-467.0405,297.2329
9.7191,-467.2007,299.5382
9.7201,-467.2227,301.9054
9.7268,-467.1407,304.3601
9.7660,-467.2068,309.1539
9.7666,-467.1519,311.6688
9.7676,-467.2845,314.0171
9.7768,-467.3660,316.3479
9.7969,-467.2871,318.8614
9.7976,-467.3226,321.3176
9.8070,-467.4229,323.6830
9.8282,-467.3049,326.2420
9.8291,-467.2539,328.8089
9.8368,-467.3476,331.2768
9.8596,-467.1491,333.7645
9.8603,-467.1904,336.2204
9.8670,-467.3280,338.6558
9.8907,-467.0209,341.1272
9.8915,-467.0243,343.5636
9.8968,-467.0933,345.9292
9.9218,-467.0050,348.4898
9.9225,-467.0060,351.0956
9.9270,-467.0687,353.6714
9.9367,-467.0522,356.1856
9.9527,-466.9191,358.6828
9.9568,-466.9800,361.1429
9.9671,-466.7006,363.6627
9.9840,-466.3309,366.2075
9.9870,-466.4319,368.6761
9.9968,-466.3979,371.1174
10.0070,-466.1288,373.7118
10.0169,-466.0212,376.2932
10.0270,-465.7833,378.7009
10.0466,-465.7378,381.0272
10.0475,-465.7189,383.3539
10.0568,-465.2412,385.6203
10.0791,-464.8651,387.9408
10.0798,-464.8574,390.2600
10.0870,-464.4317,392.6655
10.1092,-463.8902,395.1821
10.1100,-463.6325,397.7138
10.1168,-463.4361,400.1834
10.1408,-463.1561,402.6243
10.1416,-462.9767,405.1172
10.1471,-462.6075,407.6115
10.1721,-462.3635,410.0002
10.1730,-462.2141,412.4447
10.1768,-461.7750,414.8830
10.1872,-461.3328,417.3038
10.2032,-461.0818,419.6952
10.2070,-460.7994,422.1176
10.2167,-460.4299,424.5322
10.2346,-459.9874,427.0165
10.2366,-459.6106,429.4252
10.2469,-459.3390,431.8075
10.2642,-458.7636,434.2757
10.2669,-458.1557,436.8024
10.2768,-457.8620,439.1683
10.2972,-457.5015,441.5194
10.2979,-456.9621,443.9433
10.3070,-456.4018,446.4262
10.3282,-455.9332,448.8147
10.3291,-455.5176,451.2091
10.3368,-455.1429,453.6453
10.3599,-454.5741,456.0423
10.3606,-454.0374,458.4144
10.3670,-453.7745,460.7806
10.3917,-453.4421,463.1968
10.3926,-452.7773,465.7349
10.3969,-452.3002,468.3615
10.4070,-451.9208,470.7023
10.4228,-451.2885,473.1327
10.4270,-450.6310,475.5545
10.4368,-450.2121,477.8710
10.4542,-449.7187,480.1493
10.4568,-449.1741,482.4460
10.4672,-448.5979,484.7909
10.4856,-447.9981,487.1213
10.4868,-447.4226,489.4298
10.4968,-446.8061,491.8118
10.5169,-446.0997,494.2773
10.5176,-445.4958,496.6466
10.5271,-445.0017,498.8939
10.5471,-444.5060,501.1700
10.5480,-443.7533,503.5057
10.5568,-443.0307,505.8258
10.5670,-442.4702,508.1337
10.5768,-441.8130,510.4570
10.5943,-441.0158,512.8161
10.5970,-440.3029,515.1863
10.6070,-439.6157,517.5018
10.6168,-438.9593,519.7619
10.6270,-438.2034,522.1185
10.6368,-437.3571,524.5212
10.6568,-436.4934,526.8380
10.6576,-435.6631,529.2611
10.6670,-434.7278,531.7937
10.6879,-433.7712,534.2955
10.6889,-433.0281,536.6774
10.6968,-432.3816,538.9238
10.7193,-431.6904,541.1728
10.7200,-430.9509,543.3862
10.7270,-430.1479,545.7460
10.7506,-429.1776,548.1471
10.7515,-428.2680,550.5557
10.7568,-427.2941,552.9808
10.7817,-426.3652,555.3141
10.7825,-425.6944,557.5487
10.7870,-424.8618,559.7496
10.7969,-423.9242,561.8733
10.8280,-422.2048,566.2559
10.8288,-421.1883,568.7112
10.8371,-420.2713,571.0711
10.8589,-419.3321,573.4172
10.8599,-418.3881,575.8142
10.8668,-417.6120,578.1740
10.8770,-416.7375,580.4883
10.8867,-415.7662,582.8369
10.8970,-414.8705,585.0956
10.9218,-413.9312,587.3877
10.9227,-412.9022,589.6686
10.9269,-412.0396,591.8651
10.9369,-411.1149,594.0140
10.9528,-410.1517,596.1759
10.9570,-409.3001,598.3302
10.9668,-408.3869,600.4293
10.9843,-407.3053,602.5253
10.9867,-406.4334,604.6313
10.9971,-405.5087,606.7387
11.0156,-404.4256,608.9203
11.0168,-403.2747,611.0713
11.0268,-402.2610,613.2112
11.0471,-401.3346,615.3720
11.0478,-400.1279,617.4820
11.0570,-398.9189,619.5579
11.0782,-397.8677,621.7755
11.0791,-396.9496,624.0639
11.0868,-396.0415,626.4104
11.1098,-394.9554,628.5959
11.1104,-393.8039,630.8111
11.1170,-392.8681,632.9628
11.1401,-391.8805,635.1046
11.1411,-390.6903,637.2561
11.1467,-389.4489,639.3898
11.1709,-388.3392,641.5799
11.1717,-387.2371,643.8030
11.1780,-385.9698,645.8764
11.2023,-384.8440,647.9513
11.2031,-383.8552,650.1440
11.2068,-382.7159,652.1660
11.2170,-381.4411,654.2441
11.2333,-380.2501,656.4159
11.2370,-379.0994,658.5752
11.2468,-377.9259,660.7167
11.2649,-376.6405,662.9689
11.2666,-375.3096,665.1462
11.2770,-374.1139,667.2057
11.2961,-372.9699,669.3094
11.2970,-371.6108,671.4157
11.3068,-370.1136,673.4621
11.3267,-368.9391,675.6033
11.3274,-367.7450,677.7446
11.3369,-366.4251,679.7692
11.3591,-365.1100,681.8621
11.3601,-363.8464,683.9861
11.3668,-362.5706,686.0480
11.3912,-361.1516,688.1516
11.3920,-359.8260,690.3275
11.3970,-358.6639,692.4061
11.4221,-357.4666,694.4623
11.4231,-356.0368,696.5590
11.4266,-354.6933,698.7222
11.4370,-353.4097,700.7074
11.4534,-352.1539,702.8291
11.4571,-350.7078,704.8298
11.4668,-349.1751,706.8542
11.4856,-347.9426,708.9690
11.4866,-346.6920,711.1173
11.4970,-345.1353,713.1576
11.5165,-343.6708,715.2796
11.5174,-342.3211,717.2767
11.5268,-340.9686,719.1699
11.5481,-339.6407,721.2162
11.5488,-338.1425,723.1183
11.5570,-336.7825,724.9445
11.5794,-335.4689,726.8620
11.5803,-333.9114,728.7819
11.5868,-332.2520,730.7021
11.5970,-330.6847,732.7368
11.6068,-329.2705,734.7554
11.6264,-327.7050,736.7852
11.6271,-326.1619,738.8335
11.6370,-324.7134,740.9022
11.6574,-323.2627,742.8051
11.6583,-321.7765,744.7848
11.6690,-320.2421,746.7179
11.6891,-318.8208,748.5459
11.6898,-317.3859,750.3944
11.6970,-315.7967,752.3080
11.7202,-314.1836,754.1785
11.7211,-312.7288,756.0836
11.7268,-311.2165,757.9375
11.7514,-309.5813,759.6860
11.7521,-307.8646,761.4893
11.7572,-306.1628,763.3083
11.7962,-301.2473,768.8534
11.7972,-299.6376,770.6414
11.8068,-298.0543,772.4129
11.8279,-296.4412,774.2979
11.8286,-294.7376,776.1547
11.8370,-293.1149,778.0026
11.8468,-291.5587,779.8867
11.8568,-289.9675,781.7768
11.8668,-288.3052,783.6228
11.8908,-286.7512,785.4888
11.8915,-285.1760,787.3168
11.8970,-283.4505,789.0268
11.9067,-281.8239,790.8392
11.9170,-280.2717,792.6633
11.9268,-278.7107,794.3214
11.9369,-277.0572,795.9667
11.9537,-275.5897,797.6750
11.9570,-273.9443,799.3373
11.9668,-272.2584,800.9269
11.9851,-270.6101,802.6487
11.9866,-269.0057,804.4767
11.9970,-267.2434,806.1706
12.0161,-265.5905,807.9305
12.0170,-263.8669,809.6064
12.0268,-262.2088,811.2904
12.0480,-260.6161,813.0485
12.0487,-258.9441,814.7417
12.0570,-256.9464,816.2616
12.0788,-255.1240,817.9187
12.0797,-253.5060,819.7141
12.0868,-251.6618,821.3134
12.1103,-249.8230,822.8837
12.1110,-248.1164,824.6247
12.1170,-246.3943,826.2713
12.1417,-244.5980,827.8440
12.1425,-242.7948,829.5176
12.1468,-240.9424,831.1195
12.1571,-239.1736,832.7114
12.1728,-237.4628,834.3488
12.1770,-235.6094,836.0016
12.1868,-233.6807,837.5604
12.2042,-231.9387,839.2648
12.2068,-230.0901,840.9025
12.2171,-228.0678,842.3100
12.2354,-226.1417,843.8983
12.2368,-224.4231,845.6902
12.2467,-222.4643,847.2671
12.2673,-220.4244,848.8355
12.2681,-218.5068,850.5136
12.2772,-216.7055,852.0052
12.2983,-214.9478,853.5128
12.2992,-213.0705,854.9879
12.3069,-211.0217,856.2451
12.3296,-209.2644,857.6367
12.3303,-207.5120,859.1691
12.3370,-205.5110,860.4739
12.3602,-203.4675,861.8326
12.3610,-201.7327,863.4837
12.3668,-199.8433,865.0058
12.3911,-197.7063,866.3108
12.3919,-195.7859,867.8259
12.3970,-193.9647,869.3925
12.4217,-191.9345,870.7697
12.4226,-190.0675,872.2844
12.4268,-188.0673,873.6278
12.4370,-186.1548,874.8629
12.4530,-184.5114,876.3290
12.4568,-182.7050,877.6892
12.4669,-180.6269,878.8764
12.4844,-178.8185,880.2175
12.4868,-177.0340,881.5775
12.4970,-174.9095,882.7868
12.5157,-172.8199,884.0469
12.5169,-170.8817,885.4214
12.5268,-168.8585,886.7560
12.5472,-166.8671,888.0696
12.5479,-164.9334,889.4348
12.5570,-162.9057,890.6935
12.5788,-160.8604,892.0114
12.5797,-158.9154,893.4361
12.5867,-156.8510,894.6597
12.6100,-154.7161,895.9282
12.6107,-152.9313,897.4135
12.6169,-151.0325,898.7405
12.6411,-148.8040,899.9535
12.6420,-146.7104,901.2496
12.6467,-144.7746,902.6520
12.6569,-142.7190,903.9591
12.6669,-140.5790,905.2057
12.6884,-138.4959,906.4540
12.6890,-136.4378,907.6208
12.6969,-134.4931,908.9167
12.7194,-132.5753,910.1929
12.7203,-130.4265,911.2906
12.7268,-128.3260,912.4738
12.7508,-126.3039,913.7206
12.7515,-124.0738,914.8642
12.7571,-121.9218,916.0849
12.7820,-119.9974,917.3836
12.7829,-117.9625,918.6149
12.7868,-115.7989,919.7076
12.7970,-113.7455,920.9203
12.8132,-111.7935,922.1702
12.8169,-109.6064,923.3833
12.8267,-107.3276,924.5473
12.8447,-105.0377,925.7212
12.8467,-102.8391,926.8773
12.8571,-100.8046,928.1557
12.8758,-98.6666,929.3180
12.8767,-96.4729,930.4262
12.8868,-94.4466,931.6349
12.9069,-92.4842,932.8727
12.9077,-90.3174,933.9987
12.9170,-88.1442,935.1738
12.9386,-86.1644,936.3400
12.9395,-84.1363,937.3827
12.9468,-81.9443,938.5048
12.9706,-79.6309,939.5572
12.9714,-77.4066,940.6510
12.9769,-75.2905,941.7178
13.0148,-71.0414,943.9712
13.0158,-68.7910,945.1069
13.0166,-66.6116,946.1779
13.0270,-64.4394,947.2825
13.0467,-62.1344,948.2939
13.0477,-59.9285,949.2859
13.0568,-57.8439,950.2193
13.0781,-55.5474,951.0218
13.0788,-53.3784,952.0067
13.0870,-51.2698,952.8934
13.1091,-48.9911,953.6249
13.1100,-46.8437,954.5967
13.1167,-44.7045,955.6302
13.1407,-42.3414,956.5508
13.1415,-40.0676,957.5326
13.1470,-37.8972,958.4837
13.1718,-35.5500,959.4758
13.1728,-33.2288,960.5015
13.1768,-30.9897,961.4421
13.1870,-28.6970,962.2632
13.2032,-26.5426,963.2255
13.2070,-24.4277,964.1651
13.2168,-22.1565,964.9512
13.2348,-19.8754,965.7838
13.2366,-17.5797,966.6271
13.2469,-15.0615,967.2228
13.2657,-12.7741,967.9615
13.2668,-10.5844,968.7040
13.2768,-8.2966,969.4075
13.2972,-6.1190,970.2395
13.2979,-4.0331,971.0721
13.3071,-1.7905,971.7958
13.3282,0.5908,972.5294
13.3292,2.8172,973.4104
13.3367,5.1036,974.1967
13.3597,7.4322,974.8830
13.3604,9.6730,975.6806
13.3670,11.9552,976.4458
13.3914,14.3482,977.1439
13.3924,16.6270,977.8124
13.3969,18.9431,978.4719
13.4070,21.3333,979.2317
13.4167,23.7027,979.8913
13.4269,26.0088,980.5446
13.4367,28.3271,981.2023
13.4469,30.5331,981.9348
13.4676,32.6733,982.6573
13.4685,34.9149,983.3357
13.4768,37.2593,983.8592
13.4869,39.5947,984.4299
13.5040,41.9139,985.0883
13.5072,44.2751,985.6927
13.5168,46.6513,986.2203
13.5354,49.0219,986.8439
13.5366,51.4423,987.4343
13.5470,53.7786,987.9377
13.5665,56.1876,988.5540
13.5674,58.6107,989.1512
13.5767,60.9518,989.6944
13.5981,63.2979,990.2411
13.5988,65.6400,990.8071
13.6069,67.8543,991.3013
13.6194,70.1311,991.8602
13.6395,72.5190,992.3474
13.6401,74.9682,992.6870
13.6470,77.4806,993.0994
13.6706,79.9567,993.6771
13.6715,82.3639,994.0843
13.6782,84.7077,994.5104
13.7021,87.1137,995.0209
13.7028,89.4471,995.4407
13.7071,91.8285,995.8093
13.7168,94.3059,996.2809
13.7334,96.7811,996.5743
13.7368,99.1408,996.9560
13.7470,101.5395,997.5298
13.7643,104.0481,997.8783
13.7670,106.6538,998.2031
13.7767,109.0843,998.6960
13.7960,111.4692,999.0569
13.7967,113.9191,999.1938
13.8070,116.4281,999.6187
13.8271,118.7939,999.9896
13.8280,121.0866,1000.2754
13.8368,123.4618,1000.6044
13.8585,125.8473,1000.8216
13.8592,128.1434,1001.1288
13.8670,130.4279,1001.4887
13.8897,132.8996,1001.7552
13.8907,135.4022,1001.8027
13.8968,137.7978,1002.1615
13.9212,140.1266,1002.6838
13.9220,142.5741,1002.8318
13.9270,145.1108,1002.9361
13.9523,147.4944,1003.2655
13.9533,149.7159,1003.4668
13.9568,152.0117,1003.7546
13.9671,154.3862,1003.9168
13.9767,156.9823,1003.8263
13.9995,159.4947,1004.0593
14.0002,161.8523,1004.4565
14.0071,164.3740,1004.4093
14.0305,166.9613,1004.3530
14.0316,169.3810,1004.6714
14.0369,171.6534,1004.8435
14.0621,174.3012,1004.6491
14.0631,176.7591,1004.8493
14.0673,179.1888,1005.1912
14.0769,181.5983,1005.2397
14.0933,184.0192,1005.4231
14.0968,186.4281,1005.4622
14.1070,188.8169,1005.5178
14.1168,191.0938,1005.7686
14.1409,193.5332,1005.8426
14.1418,196.1392,1005.6096
14.1471,198.6756,1005.7237
14.1718,201.0445,1006.0128
14.1728,203.5005,1005.8888
14.1769,206.1299,1005.7244
14.1870,208.5655,1005.8651
14.2022,210.9797,1005.8545
14.2070,213.3904,1005.8827
14.2168,215.8534,1005.9153
14.2337,218.3122,1005.6797
14.2369,220.7164,1005.6780
14.2471,223.0532,1005.8615
14.2648,225.5589,1005.3673
14.2670,228.1805,1005.0373
14.2769,230.5406,1005.2799
14.2962,232.6265,1005.2566
14.2970,235.2417,1004.9879
14.3071,237.9065,1004.9550
14.3274,240.2753,1004.8900
14.3284,242.8497,1004.6478
14.3369,245.3491,1004.5586
14.3591,247.7877,1004.4418
14.3599,250.2154,1004.1827
14.3670,252.5245,1004.1508
14.3900,254.9656,1003.9873
14.3910,257.4818,1003.6907
14.3971,259.8580,1003.7899
14.4219,262.1939,1003.7870
14.4227,264.8709,1003.4635
14.4270,267.9410,1003.1912
14.4367,270.1185,1003.2196
14.4470,272.0293,1003.2175
14.4567,274.4638,1002.9644
14.4670,277.0408,1002.8159
14.4768,279.4516,1002.8396
14.4870,281.8655,1002.3649
14.4968,284.3656,1002.2346
14.5151,286.9051,1001.9257
14.5167,289.4485,1001.6539
14.5269,291.8671,1001.4621
14.5368,294.3797,1001.0331
14.5468,296.8546,1000.5801
14.5567,299.1583,1000.3413
14.5670,301.4367,999.9058
14.5768,303.7600,999.6612
14.5872,306.0182,999.5052
14.5969,308.3688,999.0359
14.6070,311.0351,998.2971
14.6168,313.4002,998.1361
14.6270,315.6814,997.9719
14.6367,318.0547,997.7455
14.6470,320.4476,997.3767
14.6567,322.8561,997.0521
14.6670,325.3220,996.6155
14.6869,327.7499,996.2560
14.6879,330.1223,995.7741
14.6968,332.4835,995.3106
14.7190,334.7890,995.0129
14.7250,337.1571,994.4493
14.7268,339.5185,993.8926
14.7501,341.8551,993.4202
14.7510,344.3190,992.8722
14.7568,346.6886,992.2593
14.7669,349.1546,991.5855
14.7768,351.3868,991.1882
14.7871,353.7933,990.6385
14.7968,356.2928,990.0537
14.8069,358.6313,989.5994
14.8167,361.0613,989.0087
14.8269,363.4191,988.5753
14.8435,365.7637,988.1168
14.8470,368.1490,987.5114
14.8567,370.4771,986.9326
14.8753,372.8842,986.4731
14.8766,375.3578,985.8689
14.8870,377.6954,985.2214
14.9064,380.0031,984.5462
14.9073,382.4203,984.0391
14.9168,384.7441,983.4756
14.9274,387.0604,982.7887
14.9368,389.5420,982.0614
14.9471,391.8934,981.3825
14.9569,394.1700,980.7415
14.9677,396.5881,980.0657
14.9767,398.9930,979.2194
15.0004,401.3262,978.4469
15.0012,404.3433,977.1754
15.0069,406.4560,976.8696
15.0313,408.6669,976.0892
15.0323,411.0760,975.3743
15.0367,413.5125,974.7363
15.0616,415.8142,973.8508
15.0623,418.2426,973.0574
15.0669,420.6637,972.3893
15.0767,422.8271,971.7773
15.0938,425.4422,970.8505
15.0967,427.9259,969.8881
15.1069,430.2259,969.0063
15.1249,432.4393,968.3916
15.1268,434.7909,967.5905
15.1368,436.7054,966.7984
15.1570,439.1181,965.9636
15.1577,441.5253,965.1725
15.1670,443.8422,964.2507
15.1881,446.2056,963.2187
15.1890,448.6291,962.3582
15.1967,450.9874,961.5453
15.2196,453.3009,960.6207
15.2203,455.7357,959.7622
15.2269,458.1394,958.8933
15.2508,460.3916,958.0385
15.2517,462.7378,957.2129
15.2567,465.1934,956.1316
15.2668,467.5777,955.0859
15.2768,469.9900,954.2232
15.2977,472.2583,953.0611
15.2984,474.5538,951.9204
15.3070,476.8717,951.0587
15.3290,479.0388,950.0341
15.3299,481.1872,949.0404
15.3367,483.5094,948.1944
15.3608,485.7718,947.1882
15.3615,487.9511,946.1809
15.3669,490.1772,945.1257
15.3766,492.5466,943.9754
15.3870,494.8591,942.8773
15.4083,497.1619,941.8752
15.4093,499.4196,940.7659
15.4167,501.7570,939.7735
15.4527,506.1747,937.6370
15.4534,508.2810,936.4369
15.4570,510.5127,935.2176
15.4667,512.6967,933.9339
15.4838,514.9199,932.7453
15.4867,517.1550,931.4966
15.4969,519.3778,930.2835
15.5151,521.5593,929.1764
15.5167,523.7476,928.0348
15.5267,525.8428,926.8415
15.5466,527.9406,925.8888
15.5473,530.0268,924.8978
15.5568,532.1279,923.6362
15.5767,534.3133,922.2992
15.5776,536.5581,921.0638
15.5867,538.6843,919.8381
15.6098,540.8285,918.7374
15.6105,542.9920,917.4931
15.6169,545.1819,916.2342
15.6407,547.3617,915.1371
15.6417,549.5232,913.8795
15.6467,551.7871,912.4714
15.6722,553.9520,911.2403
15.6730,556.0839,910.0583
15.6791,558.1669,908.7627
15.6868,560.1320,907.4002
15.7036,562.1089,906.1549
15.7067,564.1361,904.9579
15.7170,566.1150,903.7219
15.7345,568.1780,902.3584
15.7369,570.2863,900.9355
15.7467,572.3029,899.6065
15.7661,574.3212,898.2797
15.7669,576.4215,896.7959
15.7770,578.4171,895.4142
15.7973,580.3739,894.1624
15.7983,582.3737,892.7429
15.8068,584.3739,891.2116
15.8287,586.3195,889.8869
15.8296,588.3207,888.5512
15.8370,590.3292,887.0483
15.8597,592.3567,885.6205
15.8607,594.3801,884.2208
15.8668,596.3659,882.8020
15.8913,598.4129,881.4995
15.8922,600.4208,879.8932
15.8969,602.4850,878.3257
15.9223,604.4628,877.0592
15.9232,606.4104,875.6628
15.9268,608.4810,874.0107
15.9369,610.5574,872.4181
15.9535,612.6046,870.9983
15.9569,614.6932,869.5258
15.9668,616.6903,868.0334
15.9851,618.6620,866.5140
15.9866,620.7110,864.9697
15.9969,622.6734,863.3717
16.0161,624.6779,861.7913
16.0170,626.6300,860.2086
16.0268,628.5653,858.6905
16.0464,630.3977,857.1100
16.0471,632.3051,855.4538
16.0569,634.1808,853.9842
16.0776,635.9664,852.5196
16.0785,637.7549,850.8527
16.0867,639.6732,849.2655
16.1091,641.5508,847.7121
16.1098,643.4378,846.0176
16.1169,645.2914,844.3522
16.1398,647.2147,842.7703
16.1407,649.1134,841.1031
16.1469,651.0205,839.4963
16.1568,652.8222,837.9432
16.1667,654.6716,836.2910
16.1770,656.4860,834.7592
16.2027,658.2039,833.0941
16.2036,659.9456,831.2704
16.2068,661.6992,829.4907
16.2169,663.5002,827.7981
16.2340,665.2664,826.0222
16.2369,666.9286,824.1177
16.2471,668.6908,822.4976
16.2654,670.4222,820.8705
16.2667,672.0906,819.0057
16.2770,673.7921,817.3085
16.2867,675.4614,815.6715
16.2968,677.1702,813.9159
16.3068,678.8255,812.2255
16.3283,680.4982,810.5293
16.3291,682.2152,808.8273
16.3370,683.9223,807.2868
16.3592,685.6001,805.5352
16.3601,687.2590,803.6434
16.3668,688.9845,801.8188
16.3906,690.7090,800.0700
16.3913,692.4224,798.3472
16.3969,694.0041,796.5222
16.4220,695.6089,794.6970
16.4230,697.2833,792.9672
16.4274,698.8813,791.1668
16.4369,700.3831,789.2696
16.4531,702.0440,787.4363
16.4569,703.7355,785.6296
16.4667,705.3462,783.8135
16.4845,707.0489,781.9934
16.4868,708.7164,780.2327
16.4970,710.3279,778.4469
16.5162,711.9324,776.6219
16.5172,713.5798,774.6941
16.5267,715.0666,772.7320
16.5478,716.6477,770.8895
16.5485,718.2531,769.0943
16.5569,719.7096,767.0512
16.5788,721.1885,765.0025
16.5797,722.8915,763.1998
16.5868,724.4311,761.2905
16.6102,725.8731,759.2290
16.6110,727.4920,757.2684
16.6169,729.0544,755.4108
16.6404,730.5974,753.5284
16.6414,732.2445,751.5803
16.6467,733.7556,749.5593
16.6725,735.2621,747.6978
16.6732,736.8888,745.8181
16.6808,738.4372,743.8060
16.6867,739.8972,741.6928
16.6971,741.4880,739.7679
16.7069,743.0844,737.8968
16.7170,744.4167,735.7825
16.7347,745.9201,733.8104
16.7369,747.4951,731.9468
16.7468,748.8219,729.8560
16.7663,750.3222,727.7247
16.7670,751.7511,725.7430
16.7769,752.9371,723.8011
16.7974,754.3919,721.9473
16.7983,755.7186,719.8741
16.8068,756.9798,717.8046
16.8288,758.4067,715.9319
16.8296,759.8202,713.9790
16.8369,761.1251,711.8009
16.8468,762.4930,709.6163
16.8569,763.9779,707.5563
16.8758,765.3515,705.5338
16.8767,766.7335,703.4053
16.8869,768.2093,701.3265
16.9072,769.5864,699.3165
16.9079,770.9811,697.2860
16.9181,772.4080,695.1031
16.9382,773.7144,692.9610
16.9391,775.0449,690.9521
16.9467,776.2822,688.8845
16.9697,777.4516,686.6631
16.9705,778.7078,684.4664
16.9769,780.0685,682.3890
17.0009,781.2250,680.2540
17.0017,782.4364,678.1484
17.0067,783.7721,676.0146
17.0322,785.0168,673.8582
17.0330,786.2364,671.9060
17.0370,787.5213,669.8170
17.0467,788.7216,667.5736
17.0635,789.8662,665.4178
17.0669,791.0488,663.3263
17.0771,792.2318,661.1151
17.0948,793.3623,658.8652
17.0968,794.6084,656.7253
17.1067,795.8095,654.6111
17.1262,796.9010,652.4778
17.1270,798.1331,650.3963
17.1369,799.3844,648.3078
17.1575,800.3754,646.1376
17.1595,801.4177,643.8731
17.1668,802.6000,641.6730
17.1772,803.5805,639.4305
17.1868,804.6553,637.2617
17.2038,805.8147,635.1270
17.2066,806.8214,632.8453
17.2169,807.8706,630.6523
17.2340,809.0325,628.5359
17.2368,810.0164,626.3002
17.2468,811.0420,624.0631
17.2570,812.1244,621.8530
17.2806,813.0777,619.6617
17.2815,813.8688,617.3785
17.2867,814.9326,615.2247
17.3120,815.9388,613.0331
17.3127,816.6766,610.6691
17.3169,817.7012,608.3645
17.3267,818.8499,606.2025
17.3434,819.7787,603.9902
17.3467,820.8018,601.7956
17.3569,821.7131,599.5392
17.3743,822.5323,597.2482
17.3769,823.5407,594.9785
17.3867,824.5328,592.7559
17.4059,825.2488,590.4666
17.4067,826.1939,588.2066
17.4168,827.2285,586.0804
17.4371,828.0616,583.7786
17.4381,828.9438,581.4230
17.4468,830.0550,579.3129
17.4684,830.9266,577.1359
17.4691,831.7959,574.8102
17.4769,832.7630,572.5279
17.4995,833.5507,570.0792
17.5004,834.4045,567.6338
17.5067,835.3131,565.3517
17.5310,835.9320,563.0236
17.5317,836.6031,560.8149
17.5369,837.5666,558.8263
17.5621,838.1795,556.6876
17.5630,838.6773,554.2626
17.5667,839.5323,552.0401
17.5769,840.3171,549.9147
17.5932,841.0026,547.6778
17.5969,841.7585,545.4708
17.6067,842.4617,543.2717
17.6249,843.1740,540.9861
17.6265,843.8381,538.7561
17.6369,844.5375,536.5892
17.6559,845.2700,534.3435
17.6569,845.9079,531.9192
17.6668,846.5834,529.4792
17.6866,847.3068,527.1176
17.6873,847.8351,524.8325
17.6969,848.5054,522.6479
