time[s], wr_x[mm], wr_y[mm] 
8.6060,956.1435,-158.6940
8.6156,957.0555,-156.3028
8.6259,957.9161,-153.8865
8.6439,958.7327,-151.5939
8.6457,959.7827,-149.3936
8.6557,960.6910,-147.1139
8.6745,961.4901,-144.7851
8.6756,962.3452,-142.5154
8.6860,963.0783,-140.0675
8.7099,963.8963,-137.6864
8.7110,964.7772,-135.3809
8.7156,965.5071,-132.9426
8.7406,966.3710,-130.4863
8.7414,967.2948,-128.2211
8.7459,968.0608,-125.8489
8.7559,968.8793,-123.3993
8.7718,969.6011,-120.9266
8.7756,970.3110,-118.4765
8.7857,971.0720,-116.0218
8.8027,971.8064,-113.5258
8.8058,972.4951,-111.0190
8.8156,973.2407,-108.5220
8.8343,973.9407,-106.0290
8.8355,974.4875,-103.5215
8.8458,975.0621,-101.0765
8.8660,975.7400,-98.7304
8.8669,976.2671,-96.3413
8.8756,976.7303,-93.8208
8.8978,977.5167,-91.4200
8.8985,978.2524,-88.9887
8.9058,978.6783,-86.4172
8.9290,979.3701,-83.8764
8.9299,980.2079,-81.3858
8.9356,980.7094,-78.8542
8.9607,981.2302,-76.4207
8.9616,981.9854,-73.9764
8.9658,982.4682,-71.4884
8.9758,983.0302,-69.0081
8.9858,983.8091,-66.5456
8.9956,984.2746,-64.0566
9.0057,984.7585,-61.6409
9.0156,985.5886,-59.1431
9.0259,986.1791,-56.6389
9.0356,986.6951,-54.2664
9.0459,987.2961,-51.8410
9.0704,987.9176,-49.3753
9.0713,988.6171,-46.9151
9.0756,989.2100,-44.4523
9.0858,989.7151,-41.9957
9.1020,990.4142,-39.4847
9.1058,990.9817,-37.0002
9.1156,991.4926,-34.5973
9.1336,991.9748,-32.0680
9.1355,992.4586,-29.5664
9.1458,993.0304,-27.0228
9.1647,993.5185,-24.4507
9.1656,993.9972,-21.8610
9.1756,994.5302,-19.4188
9.1959,995.1474,-16.8626
9.1966,995.5340,-14.3099
9.2058,996.0783,-11.8274
9.2396,997.1055,-7.1570
9.2405,997.6581,-4.8146
9.2456,998.0381,-2.1847
9.2708,998.3663,0.4099
9.2715,998.9656,2.9088
9.2765,999.4194,5.4271
9.2856,999.7719,7.8963
9.2957,1000.2461,10.2146
9.3057,1000.6269,12.7283
9.3157,1000.8417,15.3804
9.3343,1001.1904,17.8748
9.3355,1001.5734,20.2966
9.3455,1001.7962,22.6905
9.3813,1002.6275,27.5632
9.3820,1002.8825,30.0025
9.3858,1003.2950,32.3737
9.3961,1003.6214,34.8844
9.4121,1003.8960,37.2881
9.4156,1004.3545,39.5783
9.4260,1004.6456,41.9442
9.4358,1004.9960,44.4332
9.4458,1005.2607,46.8108
9.4556,1005.5301,49.2099
9.4752,1005.7512,51.6017
9.4759,1005.9000,54.0730
9.4858,1006.0468,56.6489
9.5067,1006.2511,59.1821
9.5077,1006.3490,61.7028
9.5156,1006.4869,64.2347
9.5379,1006.7310,66.8212
9.5387,1006.8741,69.3172
9.5460,1007.1068,71.8392
9.5688,1007.3326,74.3992
9.5700,1007.4065,76.8861
9.5756,1007.5884,79.3259
9.6008,1007.7479,81.8889
9.6016,1007.8969,84.3297
9.6059,1008.0588,86.7822
9.6157,1008.2292,89.2860
9.6323,1008.3057,91.7337
9.6356,1008.4171,94.0900
9.6459,1008.6772,96.5134
9.6633,1008.7619,98.9750
9.6658,1008.5916,101.4505
9.6756,1008.6910,103.9475
9.6949,1008.7714,106.3866
9.6956,1008.6181,108.8734
9.7059,1008.6968,111.3687
9.7256,1008.7817,113.7543
9.7267,1008.6876,116.0616
9.7356,1008.7127,118.5016
9.7571,1008.7702,120.9602
9.7578,1008.6870,123.3235
9.7659,1008.6978,125.7417
9.7882,1008.7502,128.2609
9.7891,1008.5421,130.7650
9.7957,1008.4391,133.3314
9.8195,1008.4757,135.8430
9.8202,1008.2354,138.3779
9.8257,1008.0798,140.9741
9.8509,1007.9884,143.5403
9.8520,1007.7695,146.0299
9.8555,1007.6984,148.6025
9.8659,1007.5927,151.1818
9.8821,1007.2480,153.6726
9.8856,1007.0688,156.2262
9.8956,1006.9288,158.8574
9.9137,1006.6929,161.3949
9.9156,1006.5560,163.9229
9.9258,1006.4254,166.5482
9.9446,1006.1628,169.0687
9.9456,1005.9293,171.6224
9.9557,1005.7179,174.1469
9.9901,1005.3377,179.0754
9.9908,1005.1411,181.6828
9.9957,1004.9005,184.1590
10.0212,1004.5770,186.7003
10.0221,1004.2881,189.4202
10.0255,1004.1474,192.0190
10.0357,1003.8629,194.6477
10.0527,1003.4626,197.3104
10.0558,1003.1879,199.8410
10.0656,1002.9518,202.3621
10.0844,1002.6540,204.8957
10.0854,1002.4291,207.4121
10.0958,1002.0960,209.9582
10.1153,1001.7894,212.5076
10.1164,1001.4736,215.1138
10.1259,1000.9975,217.7217
10.1471,1000.7324,220.2423
10.1479,1000.4035,222.5935
10.1558,1000.2353,225.3744
10.1781,999.8535,227.7922
10.1791,999.5088,230.2936
10.1857,999.0797,232.9972
10.2094,998.7534,235.4405
10.2101,998.2202,237.9318
10.2158,997.6930,240.4470
10.2406,994.0073,241.5860
10.2417,995.6372,244.6262
10.2455,996.0946,248.2202
10.2705,995.6886,250.6782
10.2714,NaN,NaN
10.2760,NaN,NaN
10.2856,994.7773,257.1372
10.2959,994.2437,259.4942
10.3055,993.8260,261.7790
10.3157,992.8191,264.8475
10.3257,992.3994,267.1001
10.3503,992.0170,269.4817
10.3512,990.8518,272.5440
10.3557,990.8754,274.2897
10.3807,990.3589,277.2418
10.3816,989.1014,279.9481
10.3857,989.0595,282.0931
10.3958,988.3456,284.6311
10.4119,986.7997,287.6825
10.4158,986.9235,289.5467
10.4256,986.2378,292.0714
10.4435,985.5703,294.5152
10.4461,984.2617,297.1102
10.4559,983.5938,299.2088
10.4744,982.9311,301.8839
10.4758,982.4923,304.3328
10.4857,981.2488,306.2978
10.4958,980.6107,307.7325
10.5057,980.9957,311.1036
10.5159,979.1766,312.0050
10.5377,979.6898,315.9293
10.5388,978.9342,318.3308
10.5457,978.1617,320.7542
10.5683,977.4770,323.1691
10.5691,976.7612,325.5884
10.5757,975.8630,328.0150
10.5992,974.8093,330.2434
10.6003,974.0017,332.6005
10.6056,973.6034,335.2656
10.6308,972.7773,337.7058
10.6316,971.9294,339.9682
10.6359,971.0182,342.4934
10.6458,970.1716,344.8318
10.6620,969.3092,347.1905
10.6656,968.4985,349.5715
10.6758,967.7489,351.7921
10.6930,966.9167,354.0426
10.6957,966.0452,356.4431
10.7056,965.1438,358.8259
10.7245,964.1860,361.1682
10.7254,963.1737,363.6125
10.7360,962.2233,365.9977
10.7557,961.2728,368.3586
10.7569,960.3102,370.7749
10.7657,959.2981,373.0926
10.7870,958.4047,375.3844
10.7878,957.4815,377.7057
10.7957,956.5187,379.9941
10.8179,955.4479,382.2680
10.8189,954.4947,384.6636
10.8256,953.5998,387.0343
10.8501,952.4397,389.3805
10.8507,951.3561,391.8701
10.8558,950.3583,394.3369
10.8855,948.2094,398.9545
10.8867,947.2295,401.2608
10.8956,946.1706,403.4350
10.9175,945.0422,405.6994
10.9183,943.9322,408.0673
10.9260,942.7244,410.4517
10.9487,941.5130,412.8844
10.9498,940.5955,415.1528
10.9556,939.3815,417.5160
10.9803,938.1405,419.8558
10.9811,937.0170,422.1545
10.9859,935.7637,424.6597
11.0114,934.8071,426.5315
11.0125,933.5685,429.1217
11.0156,932.7259,430.9910
11.0260,931.3612,433.1625
11.0425,929.8199,435.7842
11.0457,928.6767,438.0264
11.0557,927.7262,439.8607
11.0740,926.4587,442.0640
11.0754,925.0014,444.5364
11.0858,923.7268,446.7690
11.1050,922.4814,448.9866
11.1060,921.3318,451.1958
11.1156,920.0739,453.5282
11.1364,919.2525,455.1024
11.1372,917.7792,457.3490
11.1458,916.6802,459.8900
11.1555,915.4069,462.0654
11.1657,914.2846,463.9853
11.1759,912.5201,465.9795
11.2095,910.4103,470.2201
11.2102,909.4023,472.3071
11.2158,908.1174,474.3897
11.2404,906.7967,476.5011
11.2414,905.2043,478.7551
11.2456,904.0742,480.9289
11.2559,902.6759,482.9906
11.2722,901.2630,485.1658
11.2781,899.8136,487.2721
11.2856,898.3222,489.3160
11.2960,896.8470,491.5402
11.3189,895.3094,493.6325
11.3201,893.7672,495.6788
11.3255,892.4121,497.9071
11.3502,890.9331,500.1372
11.3511,889.4391,502.1808
11.3559,887.9755,504.3486
11.3808,886.5775,506.5475
11.3818,885.2085,508.5696
11.3856,883.8198,510.5839
11.3959,882.4488,512.5794
11.4182,880.9609,514.4158
11.4190,879.5402,516.4157
11.4256,878.0771,518.4778
11.4497,876.5670,520.4137
11.4504,875.0484,522.5030
11.4558,873.6010,524.6420
11.4807,872.0589,526.5818
11.4817,870.4950,528.5814
11.4856,868.9414,530.6295
11.4960,867.4753,532.5814
11.5120,866.0276,534.5317
11.5157,864.4090,536.4948
11.5255,862.8415,538.4611
11.5435,861.2858,540.4059
11.5455,859.6820,542.3217
11.5557,857.9563,544.2419
11.5655,856.3142,546.2092
11.5757,854.7631,548.1351
11.5855,853.1838,550.0973
11.6066,851.4850,552.1437
11.6072,849.9273,554.2316
11.6157,848.3174,556.2364
11.6376,846.5315,558.1974
11.6386,844.8234,560.1906
11.6455,843.2640,562.2358
11.6694,841.4933,564.1803
11.6700,839.7509,566.1587
11.6757,838.1956,568.2482
11.7004,836.4419,570.1967
11.7013,834.6345,572.0596
11.7055,833.0363,574.1199
11.7157,831.2396,575.9103
11.7316,829.5771,577.6208
11.7357,828.1308,579.6059
11.7455,826.3534,581.3996
11.7633,824.6203,583.0596
11.7655,823.1175,584.9416
11.7761,821.3176,586.7727
11.7935,819.5935,588.5044
11.7956,818.1387,590.4358
11.8055,816.4292,592.1478
11.8157,814.6808,593.7985
11.8344,813.2802,595.7567
11.8355,811.5764,597.5421
11.8455,809.7289,599.1479
11.8650,808.1841,601.0964
11.8657,806.3887,602.9495
11.8758,804.4188,604.5566
11.8965,802.7824,606.4636
11.8975,801.0503,608.2636
11.9055,799.2194,609.8437
11.9355,795.9450,613.4568
11.9363,794.1667,614.9752
11.9458,792.6778,616.8092
11.9667,790.9282,618.5489
11.9676,788.8770,620.1190
11.9756,786.9054,621.9267
11.9981,785.0625,623.7193
11.9988,783.2191,625.4502
12.0058,781.4146,627.2066
12.0293,779.5846,628.7802
12.0302,777.7339,630.5103
12.0355,775.7861,632.3219
12.0459,773.6899,634.0010
12.0555,771.6267,635.7755
12.0657,769.6080,637.5226
12.0756,767.7891,639.2826
12.0919,766.0111,641.0569
12.0955,764.1174,642.6697
12.1058,762.3862,644.4078
12.1230,760.7186,646.1879
12.1256,758.8791,647.7815
12.1356,757.2345,649.3182
12.1546,755.6482,650.6900
12.1553,753.8418,652.0190
12.1656,752.0259,653.5856
12.1861,749.9974,655.1558
12.1870,747.7406,656.7810
12.1955,745.4528,658.4568
12.2177,743.4178,660.2402
12.2185,741.3738,661.9903
12.2257,739.3928,663.5965
12.2491,737.4526,665.1431
12.2500,735.5036,666.7006
12.2556,733.5585,668.2997
12.2805,731.5612,669.8221
12.2813,729.5545,671.3126
12.2857,727.6463,672.8587
12.2956,725.6187,674.3806
12.3057,723.5129,675.9593
12.3156,721.5558,677.5257
12.3258,719.6758,679.0077
12.3357,717.7446,680.4808
12.3457,715.7121,681.9240
12.3555,713.6683,683.3720
12.3658,711.6971,684.8566
12.3754,709.7555,686.3157
12.3857,707.6500,687.7860
12.4043,705.5574,689.2971
12.4055,703.5785,690.7375
12.4156,701.4787,692.0550
12.4257,699.1920,693.2781
12.4433,696.9753,694.6031
12.4456,694.7972,696.0393
12.4555,692.6761,697.3340
12.4657,690.8546,698.6125
12.4850,689.1462,700.0686
12.4860,687.1303,701.2775
12.4955,685.0626,702.4771
12.5057,682.9849,704.0101
12.5157,680.7108,705.4178
12.5258,678.6066,706.7685
12.5475,676.5563,708.2047
12.5484,674.2559,709.4587
12.5555,672.1578,710.7408
12.5790,670.1508,712.0825
12.5798,667.9557,713.2885
12.5858,665.8686,714.5549
12.6101,663.8191,715.8742
12.6111,661.6216,717.1510
12.6155,659.3678,718.4078
12.6258,657.2662,719.7929
12.6355,655.0076,721.1587
12.6458,652.7549,722.4300
12.6556,650.6245,723.8092
12.6658,648.4583,725.0848
12.6756,646.4057,726.3876
12.6861,644.3151,727.7552
12.7042,642.0609,729.0159
12.7056,639.9083,730.2400
12.7155,637.8518,731.5223
12.7354,635.6101,732.7097
12.7361,633.2989,733.7951
12.7458,631.0039,734.9314
12.7667,628.7529,736.0327
12.7678,626.4755,737.1302
12.7756,624.2205,738.3854
12.7985,621.9012,739.5277
12.7993,619.6487,740.6281
12.8059,617.4935,741.8556
12.8292,615.3059,742.9667
12.8303,613.0348,743.9579
12.8356,610.8441,745.0695
12.8610,608.5641,746.0760
12.8618,606.3907,747.1386
12.8659,604.2995,748.3031
12.8756,602.0170,749.2756
12.8928,599.5921,750.2169
12.8958,597.3159,751.3981
12.9057,594.9336,752.5072
12.9154,592.5806,753.4747
12.9257,590.3562,754.6240
12.9355,588.0240,755.6118
12.9456,585.6423,756.5191
12.9555,583.2797,757.5609
12.9658,580.8015,758.4680
12.9896,578.4802,759.4305
12.9905,576.1839,760.5119
12.9955,573.7142,761.4037
13.0207,571.3940,762.3681
13.0214,569.1570,763.4267
13.0257,566.7261,764.2768
13.0354,564.4338,765.2529
13.0529,562.3388,766.3788
13.0564,560.0453,767.1330
13.0657,557.7662,767.9390
13.0841,555.6553,769.0504
13.0855,553.3537,769.8440
13.0956,551.0394,770.5655
13.1156,548.7707,771.5283
13.1163,546.3291,772.3314
13.1257,543.9081,773.1620
13.1355,541.5949,774.0917
13.1457,539.2036,774.7016
13.1555,536.8528,775.4039
13.1786,534.6032,776.3216
13.1793,532.2345,776.9135
13.1857,529.9004,777.5528
13.2098,527.7338,778.4875
13.2108,525.4516,779.1675
13.2155,523.0804,779.7351
13.2413,520.7522,780.6058
13.2420,518.4450,781.2941
13.2457,516.2170,781.9610
13.2555,513.9729,782.8212
13.2728,511.6428,783.4315
13.2781,509.4377,784.0565
13.2859,507.2296,784.9381
13.3036,504.9462,785.5952
13.3060,502.5828,786.0677
13.3156,500.2289,786.9025
13.3357,497.8588,787.6137
13.3365,495.4840,788.1771
13.3459,493.0648,788.9420
13.3668,490.7031,789.6363
13.3679,488.3628,790.1192
13.3756,485.9937,790.8454
13.3858,483.5322,791.5718
13.3955,481.1275,792.0898
13.4058,478.8811,792.8337
13.4285,476.5960,793.5867
13.4295,474.1807,793.9496
13.4355,471.7310,794.4920
13.4743,466.7863,795.6254
13.4751,464.3133,796.2191
13.4762,461.8023,796.7827
13.4855,459.4036,797.1985
13.5053,456.9727,797.8597
13.5061,454.3921,798.3919
13.5158,451.8676,798.7268
13.5359,449.5492,799.3919
13.5371,447.1505,799.9727
13.5462,444.7714,800.2501
13.5679,442.3995,800.7764
13.5687,440.0028,801.3486
13.5759,437.6269,801.6783
13.5989,435.2097,802.2325
13.6000,432.7208,802.7708
13.6055,430.2603,803.0760
13.6298,427.7936,803.5472
13.6306,425.2592,804.1075
13.6360,422.6982,804.4111
13.6456,420.2814,804.8351
13.6634,417.7643,805.2794
13.6655,415.2421,805.5211
13.6758,412.7939,805.9794
13.6944,410.3486,806.4926
13.6956,407.8923,806.6195
13.7056,405.4376,807.0610
13.7261,402.8731,807.4423
13.7269,400.3539,807.6256
13.7359,397.7258,808.0521
13.7571,395.2682,808.8337
13.7582,392.8281,809.2949
13.7656,390.1248,809.0384
13.7902,387.5437,809.3235
13.7911,385.1364,809.4637
13.7959,382.6866,809.7672
13.8202,380.1685,810.0951
13.8212,377.5190,810.1052
13.8256,374.8862,810.3486
13.8359,372.3008,810.6600
13.8455,369.8441,810.7692
13.8559,367.3673,811.0467
13.8656,364.8892,811.1937
13.8759,362.4443,811.1831
13.8856,359.7950,811.2792
13.8960,357.1597,811.3596
13.9069,354.6494,811.3997
13.9304,352.1940,811.5763
13.9313,349.8995,811.5621
13.9359,347.4200,811.5896
13.9456,344.9674,811.7087
13.9558,342.4655,811.8716
13.9655,340.0424,811.9373
13.9757,337.7014,812.0959
13.9855,335.3902,812.3063
13.9958,333.0633,812.3466
14.0055,330.6160,812.4530
14.0158,328.1210,812.5824
14.0258,325.6321,812.4839
14.0357,323.1376,812.4918
14.0521,320.5872,812.5645
14.0556,317.7236,812.6421
14.0657,315.1431,812.5988
14.0854,312.4245,812.6377
14.0862,309.9368,812.5217
14.0959,307.7843,812.5195
14.1056,305.2625,812.4481
14.1159,303.0276,812.2843
14.1256,300.5907,812.2304
14.1481,298.1445,812.2379
14.1489,295.6800,812.1848
14.1559,292.9147,812.4366
14.1793,290.3780,812.4082
14.1803,287.9535,812.3510
14.1856,285.4525,812.3323
14.2112,282.9271,812.0890
14.2119,280.4583,811.7763
14.2157,277.9909,811.6952
14.2256,275.4298,811.3687
14.2569,270.2079,810.6538
14.2579,267.5422,810.7599
14.2658,265.1305,810.4572
14.2880,262.6591,810.2834
14.2890,260.1660,810.1505
14.2956,257.2443,809.7923
14.3202,254.7965,809.6847
14.3210,252.1402,809.4755
14.3258,250.4219,809.1029
14.3513,248.1198,808.1494
14.3526,245.1936,808.2371
14.3560,242.7810,808.0981
14.3662,240.2067,807.6518
14.3828,237.7478,807.6415
14.3861,235.3491,807.2461
14.3959,232.7155,806.6372
14.4142,230.1672,806.4440
14.4156,227.7500,806.1642
14.4258,225.1782,805.5583
14.4458,222.8906,805.5462
14.4475,219.9874,805.0864
14.4559,217.6442,804.7491
14.4658,215.0929,804.2630
14.4754,212.6850,803.9232
14.4858,210.2599,803.4157
14.5080,207.8304,803.0454
14.5091,205.4961,802.7379
14.5155,202.9924,802.1651
14.5404,200.3981,801.6547
14.5412,197.9743,801.3150
14.5457,195.5304,800.8344
14.5557,192.9286,800.2195
14.5716,190.5797,799.9532
14.5755,188.1227,799.2980
14.5858,185.7130,798.7514
14.6022,183.3072,798.3235
14.6058,180.7239,797.5944
14.6156,178.2501,796.9310
14.6258,175.7545,796.5292
14.6355,172.9747,795.8616
14.6460,170.5311,795.1124
14.6658,168.3451,794.8160
14.6669,165.8468,794.3895
14.6755,163.3531,793.5978
14.6971,160.8955,793.0639
14.6979,158.3303,792.6683
14.7057,156.0762,792.0279
14.7283,153.6862,791.5696
14.7293,151.1643,791.1068
14.7355,148.6757,790.2679
14.7607,146.1978,789.7132
14.7615,143.6004,789.2079
14.7668,141.1646,788.4494
14.7915,138.8505,787.8598
14.7925,136.3484,787.3116
14.7955,133.8584,786.4024
14.8058,131.3492,785.6944
14.8225,128.8757,785.0934
14.8256,126.5328,784.3260
14.8355,124.1680,783.8528
14.8594,121.7214,783.3077
14.8602,119.4601,782.5710
14.8812,117.1852,782.1354
14.8831,114.7807,781.5406
14.8857,112.4986,780.6110
14.8956,110.2996,780.0483
14.9135,108.0550,779.4727
14.9154,105.7190,778.6537
14.9257,103.4189,777.8978
14.9446,100.9997,777.0427
14.9455,98.5343,776.1603
14.9555,96.0608,775.3348
14.9762,93.5890,774.3853
14.9769,91.1566,773.4881
14.9858,88.3637,772.4926
15.0072,85.9953,771.5843
15.0082,84.0329,770.9846
15.0156,81.6497,770.3187
15.0378,79.3554,769.4337
15.0386,77.0498,768.5280
15.0457,74.6406,767.7866
15.0684,72.3280,766.9008
15.0694,70.0082,765.8561
15.0755,67.5934,765.0467
15.1002,65.1985,764.1492
15.1008,62.8087,763.0567
15.1056,60.3922,762.2958
15.1371,55.8350,760.3723
15.1379,53.4907,759.6411
15.1455,51.1869,758.5959
15.1685,48.8642,757.5293
15.1693,46.4392,756.7068
15.1758,44.0309,755.5663
15.2002,41.6666,754.3830
15.2012,39.2458,753.5692
15.2055,36.9474,752.5497
15.2158,34.6737,751.3564
15.2316,32.3095,750.4181
15.2357,29.9926,749.3030
15.2455,27.7383,748.1983
15.2629,25.3615,747.2791
15.2654,23.0084,746.0875
15.2756,20.7047,744.9249
15.2942,18.3549,743.9235
15.2957,16.1546,742.6587
15.3055,13.9154,741.4662
15.3261,11.5835,740.4502
15.3269,9.4089,739.1555
15.3357,7.1438,737.9041
15.3573,4.7198,736.9562
15.3584,2.4252,735.6571
15.3656,0.1884,734.3065
15.3889,-2.1408,733.3278
15.3896,-4.3924,732.1244
15.3957,-6.5696,730.8902
15.4203,-8.8538,729.8792
15.4213,-11.0459,728.4899
15.4255,-13.1382,727.2422
15.4357,-15.3344,726.3340
15.4508,-17.4643,724.9952
15.4556,-19.5558,723.6422
15.4655,-21.8537,722.6465
15.4906,-24.0771,721.3046
15.4914,-26.2503,719.8820
15.4957,-28.5844,718.5113
15.5055,-30.9042,717.0449
15.5223,-33.2303,715.8062
15.5255,-35.5393,714.5137
15.5356,-37.7880,713.1168
15.5536,-39.9619,711.8425
15.5556,-42.1497,710.6157
15.5654,-44.3095,709.1725
15.5840,-46.3993,707.8193
15.5853,-48.5565,706.5677
15.5957,-50.6683,705.1589
15.6162,-52.8010,703.6824
15.6171,-54.9575,702.3471
15.6255,-57.1106,700.9640
15.6481,-59.1625,699.4703
15.6488,-61.3486,697.8176
15.6557,-63.5722,696.1690
15.6655,-65.6670,694.6143
15.6857,-67.7881,693.2294
15.6864,-69.9358,691.8257
15.6957,-71.9297,690.3930
15.7167,-74.0299,688.9547
15.7177,-76.1971,687.4065
15.7255,-78.3163,685.8323
15.7483,-80.4795,684.2650
15.7490,-82.5872,682.7414
15.7557,-84.6706,681.3413
15.7794,-86.7410,680.0103
15.7804,-88.7767,678.5792
15.7855,-90.6993,677.2615
15.8109,-92.6213,675.8123
15.8116,-94.5693,674.3640
15.8157,-96.5028,672.9559
15.8255,-98.4078,671.3987
15.8426,-100.3433,669.8122
15.8455,-102.2694,668.3154
15.8558,-104.2246,666.7985
15.8738,-106.0954,665.2357
15.8755,-107.9295,663.5938
15.8856,-109.8431,661.9681
15.9051,-111.7470,660.2611
15.9058,-113.6332,658.5024
15.9157,-115.5997,656.8517
15.9363,-117.5929,655.2854
15.9373,-119.4755,653.6182
15.9455,-121.3957,651.9672
15.9686,-123.1794,650.2787
15.9693,-124.8457,648.6334
15.9757,-126.6648,647.2342
15.9994,-128.3577,645.4771
16.0004,-129.9840,643.6160
16.0055,-131.8908,642.0552
16.0310,-133.7334,640.3399
16.0318,-135.4564,638.4299
16.0356,-137.2965,636.8602
16.0457,-139.0787,635.2477
16.0558,-140.7413,633.4997
16.0656,-142.5663,631.8393
16.0757,-144.3676,630.1293
16.1002,-145.9755,628.2961
16.1012,-147.7930,626.7250
16.1053,-149.6289,624.9909
16.1304,-151.2284,623.1006
16.1312,-152.9696,621.4859
16.1357,-154.7326,619.8550
16.1457,-156.3885,617.9082
16.1623,-158.1065,616.1826
16.1655,-159.8522,614.5172
16.1758,-161.4432,612.6330
16.1856,-163.1336,610.8541
16.2018,-164.8831,608.9911
16.2055,-166.5247,607.0081
16.2157,-168.2048,605.1385
16.2332,-169.9919,603.2711
16.2360,-171.7295,601.2567
16.2455,-173.4908,599.3982
16.2645,-175.2755,597.6632
16.2653,-176.9932,595.8109
16.2776,-178.6676,594.0371
16.2954,-180.2737,592.2100
16.2964,-181.7705,590.1747
16.3055,-183.3909,588.3278
16.3271,-185.0704,586.4841
16.3279,-186.6192,584.4463
16.3357,-188.1848,582.3768
16.3581,-189.8858,580.3873
16.3591,-191.5728,578.3632
16.3655,-193.1127,576.2972
16.3896,-194.7502,574.0921
16.3903,-196.3966,571.9600
16.3957,-198.0200,569.9898
16.4207,-199.5196,567.9677
16.4218,-200.9873,565.9700
16.4255,-202.5521,564.1036
16.4364,-203.9858,562.1429
16.4519,-205.4577,560.0578
16.4557,-207.0273,558.0384
16.4655,-208.5288,555.9416
16.4833,-210.0213,553.8583
16.4855,-211.7120,551.9114
16.4957,-213.2739,549.7774
16.5145,-214.7144,547.6310
16.5155,-216.2458,545.6216
16.5255,-217.7184,543.5291
16.5464,-219.1025,541.4084
16.5471,-220.5841,539.5262
16.5556,-221.9620,537.4504
16.5775,-223.2882,535.2841
16.5784,-224.8152,533.1548
16.5855,-226.2316,530.9654
16.6094,-227.6199,528.8771
16.6100,-229.0851,526.8763
16.6156,-230.4436,524.6823
16.6478,-233.2188,520.2978
16.6488,-234.5841,518.0851
16.6555,-235.9401,515.9416
16.6785,-237.3818,513.9030
16.6792,-238.7205,511.7644
16.6857,-240.0088,509.7847
16.7095,-241.3454,507.7853
16.7105,-242.5556,505.5196
16.7155,-243.7922,503.2975
16.7409,-245.1287,501.2831
16.7417,-246.4366,499.1940
16.7456,-247.6173,497.0318
16.7554,-248.8348,494.9029
16.7721,-250.0102,492.6973
16.7755,-251.1897,490.5331
16.7857,-252.4631,488.3390
16.8033,-253.7282,486.0536
16.8057,-254.9100,483.8327
16.8155,-256.1521,481.7515
16.8349,-257.3923,479.5054
16.8356,-258.4944,477.2271
16.8455,-259.6587,475.0988
16.8660,-260.8311,472.8642
16.8668,-262.0175,470.6601
16.8755,-263.1235,468.6213
16.8981,-264.2445,466.5171
16.8988,-265.3381,464.3308
16.9057,-266.4037,462.0962
16.9154,-267.4942,459.8157
16.9256,-268.6272,457.6402
16.9355,-269.6441,455.4753
16.9606,-270.7516,453.2241
16.9613,-271.8686,451.0277
16.9656,-272.8798,448.9173
16.9756,-273.9153,446.6913
16.9919,-275.0364,444.4984
16.9955,-276.0671,442.2832
17.0057,-277.1508,440.0166
17.0232,-278.2450,437.6937
17.0256,-279.2782,435.4891
17.0355,-280.3389,433.2366
17.0552,-281.3428,430.9230
17.0559,-282.1659,428.5015
17.0658,-283.2198,426.1090
17.0863,-284.2674,423.7016
17.0872,-285.2080,421.3163
17.0955,-286.2250,418.8641
17.1178,-287.2920,416.4540
17.1185,-288.3177,414.1053
17.1257,-289.1943,411.7157
17.1488,-290.0922,409.3084
17.1498,-290.9781,406.9857
17.1556,-291.9100,404.7188
17.1932,-293.6946,399.9636
17.1939,-294.6928,397.6126
17.1956,-295.6079,395.1956
17.2056,-296.5914,392.8359
17.2362,-298.4214,387.8274
17.2370,-299.2888,385.4085
17.2457,-300.2089,382.9367
17.2674,-301.0505,380.4010
17.2684,-301.8670,377.9901
17.2758,-302.8271,375.6220
17.3031,-303.7456,373.1495
17.3039,-304.6606,370.7704
17.3055,-305.5359,368.3672
17.3155,-306.2942,365.8738
17.3344,-307.1588,363.3997
17.3355,-307.9193,360.8846
17.3457,-308.6372,358.2960
17.3554,-309.5141,355.8383
17.3656,-310.3461,353.4585
17.3755,-311.1592,351.0165
17.3970,-311.9762,348.6131
17.3977,-312.7233,346.1237
17.4057,-313.4163,343.6297
17.4282,-314.1557,341.2184
17.4291,-314.8050,338.6254
17.4355,-315.4594,335.9689
17.4457,-316.2352,333.6185
17.4555,-316.8929,331.2041
17.4657,-317.4687,328.7159
17.4755,-317.9596,326.1385
17.4857,-318.5252,323.5730
17.4955,-319.1389,321.0905
17.5058,-319.8256,318.7678
17.5221,-320.4230,316.3800
17.5257,-320.9751,313.9584
17.5355,-321.5183,311.5563
17.5534,-322.0964,308.9901
17.5554,-322.6734,306.3779
17.5657,-323.2115,303.9920
17.5845,-323.7674,301.6144
17.5854,-324.4079,299.1727
17.5954,-324.9460,296.8365
17.6161,-325.5549,294.5759
17.6169,-326.0697,292.2290
17.6257,-326.5091,289.7884
17.6473,-326.9927,287.3965
17.6483,-327.5452,285.0345
17.6555,-327.8891,282.6707
17.6785,-328.3395,280.2541
17.6792,-328.8926,277.7374
17.6857,-329.2210,275.3158
17.7100,-329.5780,272.7908
17.7109,-330.0063,270.2970
17.7155,-330.4783,267.8807
17.7257,-330.8850,265.3726
17.7354,-331.2064,262.8431
17.7456,-331.6801,260.3307
17.7555,-332.1254,257.7948
17.7657,-332.4421,255.2964
17.7755,-332.7348,252.7783
