time[s], wr_x[mm], wr_y[mm] 
8.2263,-1152.6760,1002.2140
8.2387,-1151.6729,1000.4941
8.2570,-1150.6876,998.6899
8.2577,-1149.7163,996.7608
8.2663,-1148.6047,995.0467
8.2880,-1147.8000,993.2499
8.2889,-1147.1205,991.4098
8.2964,-1146.0858,989.8114
8.3195,-1145.0885,988.1054
8.3203,-1144.0020,986.2892
8.3262,-1142.6675,984.5662
8.3506,-1141.5313,982.7888
8.3515,-1140.6516,980.9945
8.3560,-1139.5246,979.3392
8.3663,-1138.4219,977.6913
8.3761,-1137.3090,975.9568
8.3860,-1135.9973,974.3218
8.3960,-1134.9018,972.6842
8.4062,-1133.8397,971.0577
8.4161,-1132.6609,969.4728
8.4262,-1131.5062,967.7861
8.4361,-1130.1752,966.1779
8.4461,-1128.8100,964.4517
8.4561,-1127.5261,962.7601
8.4766,-1126.3537,961.2042
8.4773,-1125.1947,959.5977
8.4863,-1123.8997,958.0382
8.5080,-1122.4238,956.5620
8.5089,-1121.0351,954.9388
8.5160,-1119.6591,953.3447
8.5263,-1118.2344,951.8611
8.5507,-1116.8960,950.2663
8.5516,-1115.3528,948.8034
8.5560,-1113.7631,947.4169
8.5663,-1112.4556,945.8325
8.5760,-1111.1349,944.3592
8.5863,-1109.6703,943.0287
8.5960,-1108.2438,941.5682
8.6140,-1106.6711,940.1350
8.6161,-1105.0366,938.8681
8.6262,-1103.6852,937.4164
8.6450,-1102.3417,935.9767
8.6461,-1100.7676,934.7227
8.6561,-1099.2964,933.3427
8.6762,-1097.7377,931.8912
8.6769,-1095.9634,930.6395
8.6863,-1094.3546,929.2840
8.7076,-1092.7847,927.9338
8.7085,-1091.1667,926.6505
8.7160,-1089.5921,925.4060
8.7423,-1087.9529,924.2650
8.7430,-1086.1885,923.0580
8.7463,-1084.4072,921.8451
8.7560,-1082.6591,920.6603
8.7735,-1080.9241,919.4610
8.7761,-1079.2872,918.2349
8.7861,-1077.6695,917.0896
8.8047,-1075.9641,915.9195
8.8065,-1074.2765,914.7353
8.8160,-1072.5591,913.6105
8.8364,-1070.7765,912.4819
8.8371,-1068.8382,911.4951
8.8463,-1066.8380,910.4721
8.8672,-1064.8719,909.3556
8.8680,-1062.9599,908.3799
8.8760,-1061.1753,907.4021
8.8988,-1059.3485,906.3706
8.8995,-1057.4108,905.4449
8.9063,-1055.5037,904.4499
8.9299,-1053.7021,903.3534
8.9308,-1051.8573,902.3986
8.9360,-1049.9468,901.5532
8.9613,-1047.9966,900.6916
8.9620,-1046.0005,899.7780
8.9660,-1044.1139,898.8580
8.9763,-1042.3004,898.0145
8.9926,-1040.5374,897.0945
8.9961,-1038.6801,896.2672
9.0062,-1036.6835,895.4612
9.0237,-1034.7446,894.7233
9.0261,-1032.7925,893.9411
9.0359,-1030.8478,893.1375
9.0685,-1026.8586,891.6712
9.0692,-1024.8041,891.0107
9.0763,-1022.8308,890.3165
9.0996,-1020.8545,889.7174
9.1005,-1018.8083,889.0840
9.1060,-1016.8060,888.4985
9.1311,-1014.7520,887.9782
9.1319,-1012.6706,887.3731
9.1362,-1010.7106,886.6562
9.1461,-1008.7392,886.0300
9.1625,-1006.7068,885.4553
9.1660,-1004.6577,884.8024
9.1763,-1002.5468,884.2733
9.1931,-1000.4108,883.7126
9.1962,-998.4495,883.0394
9.2060,-996.5394,882.5049
9.2253,-994.6003,881.9818
9.2260,-992.5343,881.5384
9.2362,-990.3748,881.2408
9.2567,-988.2884,880.7814
9.2577,-986.2623,880.2919
9.2660,-984.2605,879.9434
9.2881,-982.2346,879.5695
9.2889,-980.1702,879.2112
9.2963,-978.1484,878.9851
9.3193,-976.1934,878.6905
9.3203,-974.2603,878.3580
9.3260,-972.3705,878.1102
9.3516,-970.3911,877.8775
9.3524,-968.3765,877.6754
9.3562,-966.3600,877.4172
9.3660,-964.2543,877.2413
9.3828,-962.2279,877.0550
9.3860,-960.2318,876.7725
9.3962,-958.1557,876.6494
9.4138,-956.1221,876.5714
9.4161,-954.0263,876.5099
9.4261,-951.9134,876.4327
9.4363,-949.9295,876.2641
9.4459,-947.9198,876.0789
9.4563,-945.8270,876.0676
9.4660,-943.6230,876.1394
9.4762,-941.5074,876.0866
9.4860,-939.4339,876.0685
9.5080,-937.4675,876.0268
9.5087,-935.5064,875.9022
9.5162,-933.4915,875.9113
9.5392,-931.4188,876.0125
9.5401,-929.1917,876.1699
9.5460,-926.9303,876.3140
9.5705,-924.7482,876.6196
9.5712,-922.5453,876.9106
9.5762,-920.3235,877.0844
9.6021,-918.2122,877.4763
9.6030,-916.1388,877.7561
9.6060,-914.0415,877.8706
9.6164,-911.9782,878.1510
9.6260,-909.9557,878.4498
9.6363,-907.7522,878.7110
9.6460,-905.5968,879.0567
9.6647,-903.6016,879.3911
9.6659,-901.5482,879.5871
9.6762,-899.5013,879.8230
9.6962,-897.5341,880.2249
9.6972,-895.3785,880.7020
9.7060,-893.1888,881.1841
9.7276,-891.1726,881.7372
9.7282,-889.1137,882.1616
9.7362,-887.0546,882.6765
9.7572,-885.1440,883.3732
9.7581,-883.1165,883.7761
9.7660,-881.0761,884.2159
9.7889,-879.1754,884.8177
9.7896,-877.1294,885.2387
9.7961,-875.0298,885.8475
9.8202,-873.0881,886.6417
9.8211,-870.9933,887.3072
9.8260,-869.0093,887.9379
9.8515,-867.1751,888.5785
9.8522,-865.2565,889.0999
9.8561,-863.3022,889.8297
9.8660,-861.4367,890.7125
9.8826,-859.3947,891.4859
9.8860,-857.3491,892.2516
9.8963,-855.4892,892.9530
9.9136,-853.5350,893.5269
9.9161,-851.5464,894.2646
9.9261,-849.6214,895.2351
9.9449,-847.6298,896.0181
9.9459,-845.6677,896.8314
9.9564,-843.8641,897.7631
9.9765,-841.9739,898.4754
9.9775,-840.0931,899.3153
9.9861,-838.2469,900.2945
10.0086,-836.3418,901.1449
